0.074898 0.009424 0.002000
0.072102 0.009424 0.002000
0.075205 0.008054 0.002000
0.075187 0.008726 0.002000
0.074235 0.009762 0.002000
0.073500 0.009879 0.002000
0.072765 0.009762 0.002000
0.071813 0.008726 0.002000
0.071795 0.008054 0.002000
0.074535 0.009245 0.002000
0.073500 0.009504 0.002000
0.072465 0.009245 0.002000
0.074686 0.008754 0.002000
0.073833 0.009157 0.002000
0.073167 0.009157 0.002000
0.072314 0.008754 0.002000
0.070690 0.011610 0.002000
0.072158 0.011914 0.002000
0.070562 0.013387 0.002000
0.069842 0.008870 0.002000
0.070123 0.010196 0.002000
0.072055 0.013450 0.002000
0.070690 0.003390 0.002000
0.072158 0.003086 0.002000
0.070562 0.001613 0.002000
0.069842 0.006130 0.002000
0.070123 0.004804 0.002000
0.072055 0.001550 0.002000
0.072102 0.005576 0.002000
0.074898 0.005576 0.002000
0.071795 0.006946 0.002000
0.071813 0.006274 0.002000
0.072765 0.005238 0.002000
0.073500 0.005121 0.002000
0.074235 0.005238 0.002000
0.075187 0.006274 0.002000
0.075205 0.006946 0.002000
0.072465 0.005755 0.002000
0.073500 0.005496 0.002000
0.074535 0.005755 0.002000
0.072314 0.006246 0.002000
0.073167 0.005843 0.002000
0.073833 0.005843 0.002000
0.074686 0.006246 0.002000
0.076313 0.011610 0.002000
0.076877 0.010196 0.002000
0.077158 0.008869 0.002000
0.076440 0.013388 0.002000
0.074845 0.011917 0.002000
0.074946 0.013451 0.002000
0.076314 0.003391 0.002000
0.076440 0.001612 0.002000
0.077158 0.006130 0.002000
0.076877 0.004804 0.002000
0.074845 0.003083 0.002000
0.074946 0.001549 0.002000
0.083898 0.009424 0.002000
0.081102 0.009424 0.002000
0.084205 0.008054 0.002000
0.084187 0.008726 0.002000
0.083235 0.009762 0.002000
0.082500 0.009879 0.002000
0.081765 0.009762 0.002000
0.080813 0.008726 0.002000
0.080795 0.008054 0.002000
0.083535 0.009245 0.002000
0.082500 0.009504 0.002000
0.081465 0.009245 0.002000
0.083686 0.008754 0.002000
0.082833 0.009157 0.002000
0.082167 0.009157 0.002000
0.081314 0.008754 0.002000
0.079690 0.011610 0.002000
0.081158 0.011914 0.002000
0.079562 0.013387 0.002000
0.078842 0.008870 0.002000
0.079123 0.010196 0.002000
0.081055 0.013450 0.002000
0.079690 0.003390 0.002000
0.081158 0.003086 0.002000
0.079562 0.001613 0.002000
0.078842 0.006130 0.002000
0.079123 0.004804 0.002000
0.081055 0.001550 0.002000
0.081102 0.005576 0.002000
0.083898 0.005576 0.002000
0.080795 0.006946 0.002000
0.080813 0.006274 0.002000
0.081765 0.005238 0.002000
0.082500 0.005121 0.002000
0.083235 0.005238 0.002000
0.084187 0.006274 0.002000
0.084205 0.006946 0.002000
0.081465 0.005755 0.002000
0.082500 0.005496 0.002000
0.083535 0.005755 0.002000
0.081314 0.006246 0.002000
0.082167 0.005843 0.002000
0.082833 0.005843 0.002000
0.083686 0.006246 0.002000
0.085409 0.012715 0.002000
0.086015 0.010875 0.002000
0.086321 0.009186 0.002000
0.083892 0.013263 0.002000
0.084627 0.011321 0.002000
0.083657 0.011835 0.002000
0.085325 0.010356 0.002000
0.085771 0.008995 0.002000
0.085411 0.002284 0.002000
0.086323 0.005815 0.002000
0.086016 0.004124 0.002000
0.084629 0.003680 0.002000
0.083893 0.001737 0.002000
0.085772 0.006006 0.002000
0.085326 0.004645 0.002000
0.083658 0.003165 0.002000
